"Código";"Descripción";"Proveedor";"Familia";"Curva de talles";"Categoría";"Clasificación";"Tipo"
"TVHR13660602";"REM MC SIGNATURE NGO ALG EST RED";"01";"01";"00";"10";"01";"02"
"TVHR13664602";"REM MC YELLOWSTONE NGO ALG EST RED";"01";"01";"00";"10";"01";"02"
"TVHR13664609";"REM MC YELLOWSTONE CRUDO ALG EST RED";"01";"01";"00";"10";"01";"02"
"TVHR15018901";"REM.LADRILLO ALG.ELAST.ESTAMP.ARCANGEL";"01";"01";"00";"10";"99";"02"
"TVHR15022947";"REM.GRAN.ALG.ELAST.EST.ESC.RED.BELGICA";"01";"01";"00";"10";"01";"02"
"TVHR15048602";"REM.NGO EST.TEJIDO TRANSP.FEDERICO";"01";"01";"00";"10";"99";"02"
"TVHR15048603";"REM.AZUL EST.TEJIDO TRANSP.FEDERICO";"01";"01";"00";"10";"99";"17"
"TVHR15048998";"REM.GUINDA EST.TEJIDO TRANSP.FEDERICO";"01";"01";"00";"10";"99";"17"
"TVHR15078602";"REM.NGO ESTAMPA GEOMETRICA ESC.RED.";"01";"01";"00";"10";"01";"17"
"TVHR15078870";"REM.VDE ESTAMPA GEOMETRICA ESC.RED.";"01";"01";"00";"10";"01";"02"
"TVHR15080602";"REM.NGO TELA POLISAP LINEA ENERGY";"01";"01";"00";"10";"99";"17"
"TVHR15080603";"REM.AZUL TELA POLISAP LINEA ENERGY";"01";"01";"00";"10";"99";"17"
"TVHR15092335";"REM.PACK OSLO EST.ALG.REG.FIT ESC.RED.MC";"01";"01";"00";"10";"01";"06"
"TVHR15108601";"REM.BCO ALG/LYCRA ESTAMP.CAMERON";"01";"01";"00";"10";"99";"02"
"TVHR15108602";"REM.NGO ALG/LYCRA ESTAMP.CAMERON";"01";"01";"00";"10";"99";"02"
"TVHR15110109";"REM.NGO MGE EST.TEJIDO TRANSP.ALEX SPORT";"01";"01";"00";"10";"99";"17"
"TVHR15110117";"REM.VDE MGE EST.TEJIDO TRANSP.ALEX SPORT";"01";"01";"00";"10";"99";"17"
"TVHR15110839";"REM.AZUL F.EST.TEJIDO TRANSP.ALEX SPORT";"01";"01";"00";"10";"99";"17"
"TVHR15124627";"REM.NJA ESTAMPA RAYADA YLER SPORT";"01";"01";"00";"10";"99";"17"
"TVHR15124636";"REM.LILA ESTAMPA RAYADA YLER SPORT";"01";"01";"00";"10";"99";"17"
"TVHR15124681";"REM.GRIS ESTAMPA RAYADA YLER SPORT";"01";"01";"00";"10";"99";"17"
"TVHR15124870";"REM.VDE ESTAMPA RAYADA YLER SPORT";"01";"01";"00";"10";"99";"17"
"TVHR15262881";"REM.AZUL M.GZ.JERSEY ESTAMPA TACIO";"01";"01";"00";"10";"99";"02"
"TVHR15262896";"REM.VDE B.JERSEY ESTAMPA TACIO";"01";"01";"00";"10";"99";"02"
"TVHR16748335";"REM MC PACK EMILIANO ALG.ELASTZ.ESTAMPA";"01";"01";"00";"10";"01";"06"
"TVHR16782371";"REM.VDE I.TRAMA GEOMETRICA EST.BAUTISTA";"01";"01";"00";"10";"99";"02"
"TVHR16782653";"REM.TOMATE TRAMA GEOMETRICA EST.BAUTISTA";"01";"01";"00";"10";"99";"02"
"TVHR16784614";"REM.BORRAV.TRAMA HOJAS EST.BELTRAN";"01";"01";"00";"10";"99";"02"
"TVHR16784640";"REM.AERO TRAMA HOJAS EST.BELTRAN";"01";"01";"00";"10";"99";"02"
"TVHR16788907";"REM.SALMON ALG.MARML.ESTAMPA BERNARDINO";"01";"01";"00";"10";"99";"02"
"TVHR16790603";"REM.AZUL ALG.JASPEADO ESTAMPA BLAS";"01";"01";"00";"10";"99";"02"
"TVHR16792630";"REM.AZUL C.ALG.ESTAMPA BRUNO";"01";"01";"00";"10";"99";"02"
"TVHR16862602";"REM.NGO.ALG.RAYADA ESC.RED THOMAS";"01";"01";"00";"10";"01";"03"
"TVHR17394602";"REM.NGO ALG.ELAST.ESTAMPA LARRY";"01";"01";"00";"10";"99";"02"
"TVHR17394927";"REM.VISON ALG.ELAST.ESTAMPA LARRY";"01";"01";"00";"10";"99";"02"
"TVHR17498820";"REM.NGO GZ.ALG.ELAST.ESTAP.FTE Y ESPALDA";"01";"01";"00";"10";"99";"02"
"TVHR17498884";"REM.AZULINO GZ.ALG.ELAST.ESTAP.FTE Y ESP";"01";"01";"00";"10";"99";"02"
"TVHR17580601";"REM.BCO ALG.ELAST.ESTAMPA LEANDRO";"01";"01";"00";"10";"99";"02"
"TVHR17604884";"REM.AZULINO GZ.ALG.ELAST.EST.LAUREANO";"01";"01";"00";"10";"99";"02"
"TVHR17764602";"REM.NGO JERSEY ALG.ESTAMPA AQUILES";"01";"01";"00";"10";"99";"02"
"TVHR17764826";"REM.GRIS CL.JERSEY ALG.ESTAMPA AQUILES";"01";"01";"00";"10";"99";"02"
"TVHR17764884";"REM.AZULINO G.JERSEY ALG.ESTAMPA AQUILES";"01";"01";"00";"10";"99";"02"
"TVHR17856821";"REM.VDE SECO JERSEY ALG.ESTAMP.APOLO";"01";"01";"00";"10";"99";"02"
"TVHR17856928";"REM.AZUL DENIM JERSEY ESTAMP.APOLO";"01";"01";"00";"10";"99";"02"
"TVHR17868601";"REM.BCO JERSEY ALG.ESTAMPA GABRIEL";"01";"01";"00";"10";"99";"02"
"TVHR17868636";"REM.LILA JERSEY ALG.ESTAMPA GABRIEL";"01";"01";"00";"10";"99";"02"
"TVHR17886585";"REM.VAINILLA JERSEY ESTAMP.BARTOLOME";"01";"01";"00";"10";"99";"02"
"TVHR17886817";"REM.HORTENSIA JERSEY ESTAMP.BARTOLOME";"01";"01";"00";"10";"99";"02"
"TVHR17888901";"REM.LADRILLO JERSEY ALG.EST.FTE Y ESP";"01";"01";"00";"10";"99";"02"
"TVHR17952323";"REM.ROJO JERSEY ALG.ESTAMPA FELIPE";"01";"01";"00";"10";"99";"02"
"TVHR17952603";"REM.AZUL JERSEY ALG.ESTAMPA FELIPE";"01";"01";"00";"10";"99";"02"
"TVHR17960932";"REM.GRIS GRAN.RAY.JERSEY ESC.RED.PARIS";"01";"01";"00";"10";"01";"03"
"TVHR17962600";"REM.MGE RAY.ALG.EFECTO NEVADO PRAGA";"01";"01";"00";"10";"99";"03"
"TVHR17972825";"REM.AZUL F.RAY.ALG.ESC.RED.DINAMARCA";"01";"01";"00";"10";"01";"03"
"TVHR17972881";"REM.AZUL M.GRANIZ.RAY.JERSEY DINAMARCA";"01";"01";"00";"10";"99";"03"
"TVHR17978602";"REM.NGO JERSEY ALG.ESTAMPA ELISEO";"01";"01";"00";"10";"99";"02"
"TVHR17978603";"REM.AZUL JERSEY ALG.ESTAMPA ELISEO";"01";"01";"00";"10";"99";"02"
"TVHR17982601";"REM.BCO JERSEY ALG.ESTAMPA FELIX";"01";"01";"00";"10";"99";"02"
"TVHR17982639";"REM.MORADO JERSEY ALG.ESTAMPA FELIX";"01";"01";"00";"10";"99";"02"
"TVHR18220600";"REM.MGE RAY.JERSEY ALG.AARON";"01";"01";"00";"10";"99";"03"
"TVHR18220610";"REM.HIELO RAY.JERSEY ALG.AARON";"01";"01";"00";"10";"99";"03"
"TVHR18222895";"REM.AQUA GZ.JERSEY RAYADA AB";"01";"01";"00";"10";"99";"03"
"TVHR18224807";"REM.NAVY JERSEY ALG.ALLY";"01";"01";"00";"10";"99";"03"
"TVHR18226601";"REM.BCO RAY.JERSEY ALG.ESTAMPA ADAM";"01";"01";"00";"10";"99";"03"
"TVHR18226602";"REM.NGO RAY.JERSEY ALG.ESTAMPA ADAM";"01";"01";"00";"10";"99";"03"
"TVHR18228335";"REM MC PACK LUCAS EST RED ALG";"01";"01";"00";"10";"01";"06"
"TVHR18228335OFF";"FALLA REM MC PACK LUCAS EST RED ALG";"01";"01";"00";"10";"01";"06"
"TVHR18248371";"REM.VDE I.ESTAMPA ALG.ELAST.MARLON";"01";"01";"00";"10";"99";"02"
"TVHR18248828";"REM.MORADO G.ESTAMPA ALG.ELAST.MARLON";"01";"01";"00";"10";"99";"02"
"TVHR18250371";"REM.VDE I.ESTAMPA ALG.ELAST.MATTHEW";"01";"01";"00";"10";"99";"02"
"TVHR18250821";"REM.VDE SECO G.ESTAMPA ALG.ELAST.MATTHEW";"01";"01";"00";"10";"99";"02"
"TVHR18250884";"REM.AZULINO G.ESTAMPA ALG.ELAST.MATTHEW";"01";"01";"00";"10";"99";"02"
"TVHR18262602";"REM.NGO JERSEY ALG.ESTAMP.ESPALDA PATT";"01";"01";"00";"10";"99";"02"
"TVHR18262653";"REM.TOMATE JERSEY ALG.ESTAMP.ESPAL.PATT";"01";"01";"00";"10";"99";"02"
"TVHR18262653OFF";"FALLA REM.TOMATE JERSEY ALG.ESTAMP.ESPAL.PATT";"01";"01";"00";"10";"99";"02"
"TVHR18262672";"REM.VDE B.JERSEY ALG.ESTAMP.ESPAL.PATT";"01";"01";"00";"10";"99";"02"
"TVHR18262982";"REM.LAVANDA JERSEY ALG.ESTAMP.ESPAL.PATT";"01";"01";"00";"10";"99";"02"
"TVHR18264603";"REM.AZUL JERSEY ALG.ESTAMPA ESP.LARRY";"01";"01";"00";"10";"99";"02"
"TVHR18264901";"REM.LADRILLO JERSEY ALG.ESTAMPA ESP.LARY";"01";"01";"00";"10";"99";"02"
"TVHR18264933";"REM.CEL.T.JERSEY ALG.ESTAMPA ESP.LARRY";"01";"01";"00";"10";"99";"02"
"TVHR18264944";"REM.VDE M.JERSEY ALG.ESTAMPA ESP.LARRY";"01";"01";"00";"10";"99";"02"
"TVHR18266601";"REM.BCO JERSEY ESTAMPA NICK";"01";"01";"00";"10";"99";"02"
"TVHR18266602";"REM.NGO JERSEY ESTAMPA NICK";"01";"01";"00";"10";"99";"02"
"TVHR18268928";"REM.AZUL D.JERSEY ALG.ESTAMPA MIKE";"01";"01";"00";"10";"99";"02"
"TVHR18272601";"REM.BCO JERSEY DE ALG.EST.NATHANIEL";"01";"01";"00";"10";"99";"02"
"TVHR18272948";"REM.VDE JADE JERSEY DE ALG.EST.NATHANIEL";"01";"01";"00";"10";"99";"02"
"TVHR18272998";"REM.GUINDA JERSEY DE ALG.EST.NATHANIEL";"01";"01";"00";"10";"99";"02"
"TVHR18274602";"REM.NGO JERSEY ALG.ESTAMP.MITCH";"01";"01";"00";"10";"99";"02"
"TVHR18274653";"REM.TOMATE JERSEY ALG.ESTAMP.MITCH";"01";"01";"00";"10";"99";"02"
"TVHR18276930";"REM.AZUL I.ALG.ESTAMPA NERON";"01";"01";"00";"10";"99";"02"
"TVHR18278670";"REM.VDE O.ALG.ESTAMPA NIALL";"01";"01";"00";"10";"99";"02"
"TVHR18278982";"REM.LAVANDA ALG.ESTAMPA NIALL";"01";"01";"00";"10";"99";"02"
"TVHR18278984";"REM.AMARILLO H.ALG.ESTAMPA NIALL";"01";"01";"00";"10";"99";"02"
"TVHR18280852";"REM.HABANO ALG.ESTAMPA NICHOLAS";"01";"01";"00";"10";"99";"02"
"TVHR18280906";"REM.ROSA DIOR ALG.ESTAMPA NICHOLAS";"01";"01";"00";"10";"99";"02"
"TVHR18282601";"REM.BCO JERSEY ALG.ESTAMPA NIKA";"01";"01";"00";"10";"99";"02"
"TVHR18284323";"REM.ROJO JERSEY COMB.C/RECORTES NOLAN";"01";"01";"00";"10";"99";"03"
"TVHR18284600";"REM.MGE JERSEY COMB.C/RECORTES NOLAN";"01";"01";"00";"10";"99";"03"
"TVHR18284603";"REM.AZUL JERSEY COMB.C/RECORTES NOLAN";"01";"01";"00";"10";"99";"99"
"TVHR18288601";"REM.BCO JERSEY ALG.ELAST.ESTAMPA OLAF";"01";"01";"00";"10";"99";"02"
"TVHR18296549";"REM.AMA.JERSEY ALG.ELASTZ.ESTAMPA OSWALD";"01";"01";"00";"10";"99";"02"
"TVHR18296601";"REM.BCO JERSEY ALG.ELASTZ.ESTAMPA OSWALD";"01";"01";"00";"10";"99";"02"
"TVHR18296603";"REM.AZUL JERSEY ALG.ELASTZ.ESTAMPA OSWAL";"01";"01";"00";"10";"99";"02"
"TVHR18398335";"REM.PACK PHILL ESTAMPA JERSEY ALG.";"01";"01";"00";"10";"01";"06"
"TVHR18422601";"REM.BCO ALG.ELAST.ESTAMPA EZEKIEL";"01";"01";"00";"10";"99";"02"
"TVHR18422602";"REM.NGO ALG.ELAST.ESTAMPA EZEKIEL";"01";"01";"00";"10";"99";"02"
"TVHR18438630";"REM.AZUL C.JERSEY ELAST.ESTP.DAVELLIOT";"01";"01";"00";"10";"99";"02"
"TVHR18438820";"REM.NGO G.JERSEY ELAST.ESTP.DAVELLIOT";"01";"01";"00";"10";"99";"02"
"TVHR18438901";"REM.LADRILLO JERSEY ELAST.ESTP.DAVELLIOT";"01";"01";"00";"10";"99";"02"
"TVHR18442601";"REM.BCO ALG.ELASTZ.ESTAMPA ELIE";"01";"01";"00";"10";"99";"02"
"TVHR18442634";"REM.ACERO ALG.ELASTZ.ESTAMPA ELIE";"01";"01";"00";"10";"99";"02"
"TVHR18444606";"REM.BORDO JERSEY ELAST.ESTP.ELIJAH";"01";"01";"00";"10";"99";"02"
"TVHR18444623";"REM.MAIZ JERSEY ELAST.ESTP.ELIJAH";"01";"01";"00";"10";"99";"02"
"TVHR18444640";"REM.AERO JERSEY ELAST.ESTP.ELIJAH";"01";"01";"00";"10";"99";"02"
"TVHR18450335";"REM.PACK MIKE EST.ALG ELAST.";"01";"01";"00";"10";"99";"06"
"TVHR18466602";"REM.NGO ALG.EST.PECHO Y ESP.LEVI";"01";"01";"00";"10";"99";"02"
"TVHR18466624";"REM.CAMEL ALG.EST.PECHO Y ESP.LEVI";"01";"01";"00";"10";"99";"02"
"TVHR18476603";"REM.AZUL JERSEY ALG.ESTP.LOWELL";"01";"01";"00";"10";"99";"02"
"TVHR18476632";"REM.CORAL JERSEY ALG.ESTP.LOWELL";"01";"01";"00";"10";"99";"02"
"TVHR18512602";"REM.NGO JERSEY ALG.ESTAMPA JASPER";"01";"01";"00";"10";"99";"02"
"TVHR18526600";"REM.MGE ALG ESTAMPA KALMAN";"01";"01";"00";"10";"99";"02"
"TVHR18652603";"REM.AZUL M.JERSEY RAYADA ADLER";"01";"01";"00";"10";"99";"03"
"TVHR18656602";"REM.NGO JERSEY RAY.AEDOS";"01";"01";"00";"10";"99";"03"
"TVHR18656603";"REM.AZUL JERSEY RAY.AEDOS";"01";"01";"00";"10";"99";"03"
"TVHR18658947";"REM.GRANADA RAY.JERSEY AIDEN";"01";"01";"00";"10";"99";"03"
"TVHR18660323";"REM.ROJO RAY.JERSEY ALAN";"01";"01";"00";"10";"99";"03"
"TVHR18662822";"REM.CORAL GZ.JERSEY RAYADA ALBERN";"01";"01";"00";"10";"99";"03"
"TVHR18914826";"REM.GRIS C.MGE ESTAMPA DEPORTIVA SANTI";"01";"01";"00";"10";"99";"17"
"TVHR18914853";"REM.CEL.MGE ESTAMPA DEPORRTIVA SANTI";"01";"01";"00";"10";"99";"17"
"TVHR18962601";"REM.BCO PIQUE DEPORTIVO SIRIUS";"01";"01";"00";"10";"99";"17"
"TVHR18962602";"REM.NGO PIQUE DEPORTIVO SIRIUS";"01";"01";"00";"10";"99";"17"
"TVHR18962640";"REM.AERO PIQUE DEPORTIVO SIRIUS";"01";"01";"00";"10";"99";"17"
"TVHR18964602";"REM.NGO DEPORTIVA POLIESTER FRED";"01";"01";"00";"10";"01";"17"
"TVHR18964670";"REM.VDE O.DEPORTIVA POLIESTER FRED";"01";"01";"00";"10";"01";"17"
"TVHR18964670OFF";"REM.VDE O.DEPORTIVA POLIESTER FRED";"01";"01";"00";"10";"01";"17"
"TVHR18964675";"REM.AZUL U.DEPORTIVA POLIESTER FRED";"01";"01";"00";"10";"01";"17"
"TVHR18964988";"REM.VDE A.DEPORTIVA POLIESTER FRED";"01";"01";"00";"10";"01";"17"
"TVHR18966604";"REM.VDE M.TELA ANTIBACTERIAL ALBUS";"01";"01";"00";"10";"99";"17"
"TVHR18974821";"REM.VDE SECO G.ESTAMPA ALG.NERON";"01";"01";"00";"10";"99";"02"
"TVHR18974826";"REM.GRIS CLARO MGE.ESTAMPA ALG.NERON";"01";"01";"00";"10";"99";"17"
"TVHR18974884";"REM.AZULINO GZ.ESTAMPA ALG.NERON";"01";"01";"00";"10";"99";"17"
"TVHR19934602";"REM.NGO ALG.ELAST.ESTAMPA LUCAS";"01";"01";"00";"10";"99";"02"
"TVHR19934884";"REM.AZULINO G.ALG.ELAST.ESTAMPA LUCAS";"01";"01";"00";"10";"99";"02"
"TVHR19960602";"REM.NGO ALG.ELAST.ESTAMPA LUCIO";"01";"01";"00";"10";"99";"02"
"TVHR19960610";"REM.HIELO ALG.ELAST.ESTAMPA LUCIO";"01";"01";"00";"10";"99";"02"
"TVHR19960881";"REM.AZUL MAR.GZ.ALG.ELAST.ESTAMPA LUCIO";"01";"01";"00";"10";"99";"02"
"TVHR20366335";"REM MC PACK FRANK ESTAMP RED ELAST";"01";"01";"00";"10";"01";"06"
"TVHR20456827";"REM.ROJO GZ.ALG.ESTAMPA CHAR";"01";"01";"00";"10";"99";"02"
"TVHR20456853";"REM.CEL.MGE ALG.ELAST.ESTAMPA";"01";"01";"00";"10";"99";"02"
"TVHR20460949";"REM.VIOLETA C.ALG.ELAST.ESTAMPA";"01";"01";"00";"10";"99";"02"
"TVHR20466226";"REM.ROSA V.ALG.ELAST.ESTAMPA CONCORD";"01";"01";"00";"10";"99";"02"
"TVHR20466603";"REM.AZUL ALG.ELAST.ESTAMPA CONCORD";"01";"01";"00";"10";"99";"02"
"TVHR20492335";"REM MC JHON PACK EST REG ALG";"01";"01";"00";"10";"01";"02"
"TVHR20492335OFF";"FALLA REM MC JHON PACK EST REG ALG";"01";"01";"00";"10";"01";"02"
"TVHR20494116";"REM MC MELANGE MARINO T-ESP";"01";"01";"00";"10";"01";"02"
"TVHR20694937";"REM MC MASON VDE ESMERALDA ALG RED RAY";"01";"01";"00";"10";"99";"03"
"TVHR20696603";"REM MC SEBASTIAN AZ MARINO ALG RED RAY";"01";"01";"00";"10";"99";"03"
"TVHR20696603OFF";"FALLA REM MC SEBASTIAN AZ MARINO ALG RED RAY";"01";"01";"00";"10";"99";"03"
"TVHR20696619";"REM MC SEBASTIAN PETROLEO ALG RED RAY";"01";"01";"00";"10";"99";"03"
"TVHR20698619";"REM MC ETHAN PETROLEO ALG RED RAY";"01";"01";"00";"10";"99";"03"
"TVHR20702602";"REM MC OWEN NGO RAY ALG RED REG";"01";"01";"00";"10";"01";"03"
"TVHR20702881";"REM MC OWEN AZ MARINO RAY ALG RED REG";"01";"01";"00";"10";"01";"03"
"TVHR20704881";"REM MC SAMUEL RAY AZ MAR GR LYCRA REG RED";"01";"01";"00";"10";"01";"03"
"TVHR20706610";"REM MC JACOB RAY HIELO ALG REG RED";"01";"01";"00";"10";"01";"03"
"TVHR20708603";"REM ASHER MC AZ MARINO ALG RED RAY";"01";"01";"00";"10";"01";"03"
"TVHR20708630";"REM ASHER MC AZ COBALTO ALG RED RAY";"01";"01";"00";"10";"01";"03"
"TVHR20710601";" REM MC AIDEN RAY BCO ALG REG RED";"01";"01";"00";"10";"01";"03"
"TVHR20710985";"REM MC AIDEN CELESTE BANDERA RAY ALG RED";"01";"01";"00";"10";"01";"03"
"TVHR20712323";"REM MC JOHN RAY ROJO ALG REG RED";"01";"01";"00";"10";"01";"03"
"TVHR20712601";"REM MC JOHN RAY BCO ALG REG RED";"01";"01";"00";"10";"01";"03"
"TVHR20750601";"REM MC ESTAMP BCO ALG LYCRA SLIM";"01";"01";"00";"10";"01";"02"
"TVHR20758601";"REM MC BCO LIAM ESC V ELAST SLIM EST";"01";"01";"00";"10";"02";"02"
"TVHR20770601";"REM MC LUCAS BCO ELAST RED EST SLIM";"01";"01";"00";"10";"01";"02"
"TVHR20774541";"REM MC THEODORE MARFIL EST RED ELAST";"01";"01";"00";"10";"01";"02"
"TVHR20774600";"REM MC THEODORE MELANGE EST RED ELAST";"01";"01";"00";"10";"01";"02"
"TVHR20774602";"REM MC THEODORE NGA EST RED ELAST";"01";"01";"00";"10";"01";"02"
"TVHR20776603";"REM MC JACK AZ MARINO RED EST SLIM ELAST";"01";"01";"00";"10";"01";"02"
"TVHR20776730";"REM MC JACK ROJO INTENSO RED EST ELAST";"01";"01";"00";"10";"01";"02"
"TVHR20780602";"REM MC ALEXANDER NGO EST LYC SLIM RED";"01";"01";"00";"10";"01";"02"
"TVHR20780610";"REM MC ALEXANDER HIELO SLIM RED EST ELAST";"01";"01";"00";"10";"01";"02"
"TVHR20786682";"REMERA MC ANDREW VDE LAGUNA ALG. REG. RED. ESTAMPA";"01";"01";"00";"10";"01";"02"
"TVHR20786682OFF";"FALLA REMERA MC ANDREW VDE LAGUNA ALG. REG. RED. ESTAMPA";"01";"01";"00";"10";"01";"02"
"TVHR20816601";"REM MC MILO BCO ELAST REG EST";"01";"01";"00";"10";"01";"02"
"TVHR20816602";"REM MC MILO NGO ELAST REG EST";"01";"01";"00";"10";"01";"02"
"TVHR20828601";"REM MC COLE EST BCO REG RED";"01";"01";"00";"10";"01";"02"
"TVHR20828602";"REM MC COLE EST NGO REG RED";"01";"01";"00";"10";"01";"02"
"TVHR20830601";"REM MC NATHANIEL BCO ALG EST RED REGULAR";"01";"01";"00";"10";"01";"02"
"TVHR20830602";"REM MC NATHANIEL NGO ALG EST RED REGULAR";"01";"01";"00";"10";"01";"02"
"TVHR20834601";"REM MC CHRISTIAN BCO  T-ESP";"01";"01";"00";"10";"01";"02"
"TVHR20834627";"REM MC CHRISTIAN NARANJA  T-ESP";"01";"01";"00";"10";"01";"02"
"TVHR20846602";"REM MC WESLEY NGO  T-ESP RED ALG";"01";"01";"00";"10";"01";"02"
"TVHR20850708";"REM MC HUNTER AZ CARIBE  T-ESP RED ALG";"01";"01";"00";"10";"01";"02"
"TVHR20850719";"REM MC HUNTER VDE LIMA  T-ESP RED ALG";"01";"01";"00";"10";"01";"02"
"TVHR20852602";"REM MC JORDAN NGO  T-ESP RED ALG";"01";"01";"00";"10";"01";"02"
"TVHR20852706";"REM MC JORDAN CORAL INTENSO  T-ESP RED ALG";"01";"01";"00";"10";"01";"02"
"TVHR20852933";"REM MC JORDAN CELESTE  T-ESP RED ALG";"01";"01";"00";"10";"01";"02"
"TVHR20854827";"REM MC";"01";"01";"00";"10";"01";"01"
"TVHR20854928";"REM MC";"01";"01";"00";"10";"01";"01"
"TVHR20856602";"REM MC BENNET NGO  T-ESP RED ALG";"01";"01";"00";"10";"01";"02"
"TVHR20856643";"REM MC BENNET TURQUESA  T-ESP RED ALG";"01";"01";"00";"10";"01";"02"
"TVHR20856963";"REM MC BENNET FRESIA  T-ESP RED ALG";"01";"01";"00";"10";"01";"02"
"TVHR20860529";"REM MC PARKER VDE PASTEL  T-ESP RED ALG";"01";"01";"00";"10";"01";"02"
"TVHR20860979";"REM MC";"01";"01";"00";"10";"01";"01"
"TVHR20862626";"REM MC";"01";"01";"00";"10";"01";"01"
"TVHR20862991";"REM MC WESTON VDE TREBOL  T-ESP RED ALG";"01";"01";"00";"10";"01";"02"
"TVHR20866601";"REM MC CONNOR BCO REG ALG RED EST";"01";"01";"00";"10";"01";"02"
"TVHR20866603";"REM MC CONNOR AZ MARINO REG ALG RED EST";"01";"01";"00";"10";"01";"02"
"TVHR20868323";"REM MC CARSON EST ROJO ALG C/BOLLS REG RED";"01";"01";"00";"10";"01";"02"
"TVHR20868323OFF";"FALAL REM MC CARSON EST ROJO ALG C/BOLLS REG RED";"01";"01";"00";"10";"01";"02"
"TVHR20868601";"REMERA MC CARSON BCO. EST. ESPALDA ALG. REG.";"01";"01";"00";"10";"01";"02"
"TVHR20868602";"REMERA MC CARSON NGO. EST. ESPALDA ALG. REG.";"01";"01";"00";"10";"01";"02"
"TVHR20870602";"REM MC DOMINIC NGO ALG RED REG CINTA TEJIDA";"01";"01";"00";"10";"01";"02"
"TVHR20874514";"REM MC JACE AMARILLO ALG. RED. EST";"01";"01";"00";"10";"01";"02"
"TVHR20874601";"REM MC JACE BCO ALG RED EST";"01";"01";"00";"10";"01";"02"
"TVHR20874602";"REM MC JACE NGO. ALG. RED. EST";"01";"01";"00";"10";"01";"02"
"TVHR20876259";"REM MC EMMET EST ROSA BB REG RED";"01";"01";"00";"10";"01";"02"
"TVHR20876717";"REM MC EMMET EST CEL. PASTEL REG RED";"01";"01";"00";"10";"01";"02"
"TVHR20878603";"REM MC ADAM AZ MARINO ALG REG RED MANGAS A CONTRA TONO";"01";"01";"00";"10";"01";"02"
"TVHR20878603OFF";"FALLA REM MC ADAM AZ MARINO ALG REG RED MANGAS A CONTRA TONO";"01";"01";"00";"10";"01";"02"
"TVHR20880416";"REM MC DAMIAN AZ FRANCIA ALG RAY RED";"01";"02";"00";"10";"01";"01"
"TVHR20880603";"REM MC DAMIAN AZ MARINO ALG RAY RED";"01";"02";"00";"10";"01";"01"
"TVHR20882601";"REM MC LUKA BCO OVERSIZE ALG EST RED";"01";"01";"00";"10";"01";"02"
"TVHR20882602";"REM MC LUKA NGO OVERSIZE ALG EST RED";"01";"01";"00";"10";"01";"02"
"TVHR20884601";"REM MC EVAN EST BCO ALG OVERSIZE RED";"01";"01";"00";"10";"01";"02"
"TVHR20886602";"REM MC VINCENT NGO EST ALG RED";"01";"01";"00";"10";"06";"02"
"TVHR20888601";"REM MC MYLES BCO OVERSIZE ALG EST RED";"01";"01";"00";"10";"01";"02"
"TVHR20888602";"REM MC MYLES NGO OVERSIZE ALG EST RED";"01";"01";"00";"10";"01";"02"
"TVHR20894601";"REM MC LORENZO BCO BOTONES MAO REG ALG BAS";"01";"01";"00";"10";"03";"01"
"TVHR20894602";"REM MC LORENZO NGA BOTONES MAO REG ALG BAS";"01";"01";"00";"10";"03";"01"
"TVHR20902457";"REM MC AZ CHANNEL ARCHER MICROPIQUE MAO REG BAS ALG";"01";"01";"00";"10";"10";"01"
"TVHR20902457OFF";"FALLA REM MC AZ CHANNEL ARCHER MICROPIQUE MAO REG BAS ALG";"01";"01";"00";"10";"10";"01"
"TVHR20902601";"REM MC BCO ARCHER MICROPIQUE MAO REG BAS ALG";"01";"01";"00";"10";"10";"01"
"TVHR20902601OFF";"FALLA REM MC BCO ARCHER MICROPIQUE MAO REG BAS ALG";"01";"01";"00";"10";"10";"01"
"TVHR20902602";"REM MC NGO ARCHER MICROPIQUE MAO REG BAS ALG";"01";"01";"00";"10";"10";"01"
"TVHR20902603";"REM MC AZ MARINO ARCHER MICROPIQUE MAO REG BAS ALG";"01";"01";"00";"10";"10";"01"
"TVHR20904601";"REM MC BCO ENZO ALG REG PUÑO Y CUELLO TEJIDO";"01";"01";"00";"10";"10";"01"
"TVHR20904602";"REM MC NGO ENZO ALG REG PUÑO Y CUELLO TEJIDO";"01";"01";"00";"10";"10";"01"
"TVHR21008335";"REM MC PACK FRANCIS ESTAMP RED ELAST";"01";"01";"00";"10";"01";"06"
"TVHR21008335OFF";"FALLA REM MC PACK FRANCIS ESTAMP RED ELAST";"01";"01";"00";"10";"01";"06"
"TVHR21040601";"REM MC BCO PETREL MICROPIQUE RED REG ALG";"01";"01";"00";"10";"01";"01"
"TVHR21040602";"REM MC NEGRO PETREL MICROPIQUE RED REG ALG";"01";"01";"00";"10";"01";"01"
"TVHR21046557";"REM MC MYLES HABANO MGE OVERSIZE ALG EST RED";"01";"01";"00";"10";"01";"02"
"TVHR21046602";"REM MC MYLES NGO OVERSIZE ALG EST RED";"01";"01";"00";"10";"01";"02"
"TVHR21094335";"REM MC PACK PERRY ESTAMP RED ALG";"01";"01";"00";"10";"01";"06"
"TVHR21094335OFF";"FALLA REM MC PACK PERRY ESTAMP RED ALG";"01";"01";"00";"10";"01";"06"
